Book_ID	Filename	Language	Title
286	05.tex		Aux origines de la notion de polysémie en français : la formation du concept
286	06.tex		The unfixed status of fixed expressions: Past and present approaches to a pervasive linguistic feature
286	07.tex		Language history from below: Pidgins and Creoles as examples
286	08.tex		Analyse comparative des  Élémens de la grammaire françoise  de Lhomond et de ses  Élémens de la grammaire latine
286	09.tex		Crosscurrents in linguistic research: Humanism and positivism in Central Australia 1890--1910
286	10.tex		La  Revue des Patois Gallo-Romans (1887--1892) et la représentation de l’oral
286	11.tex		“Mithra aux vastes pâturages”: L’antropologia di Émile Benveniste
286	12.tex		Per una semiologia materialista e dialettica: Trần Đức Thảo critico di Saussure
286	example-chapter.tex		Change Title in chapters/01.tex
286	introduction.tex		Introduction
288	01.tex		Multi-modal estimation of cognitive load in post-editing of MT
288	02.tex		Comparing NMT and PBSMT for post-editing in-domain formal texts
288	03.tex	German	German light verb construction in the course of the development of MT
288	04.tex		Dialogue-oriented evaluation of MS Skype Translator for Catalan-German Dialogue-oriented evaluation of Microsoft's Skype Translator in the language pair Catalan-German
288	05.tex		Investigating post-editing: A mixed-methods study in English-Greek Investigating post-editing:  A mixed-methods study with experienced and novice translators in the English-Greek language pair
288	06.tex		The processing of website contents in native and non-native language
288	07.tex		Assessing indicators of cognitive effort in professional translators Assessing indicators of cognitive effort in professional translators: A study on language dominance and directionality
288	08.tex		Attention distribution and monitoring during intralingual subtitling
288	09.tex		Eye tracking study of reading for translation and ENG/RUS sight translation Eye tracking study of reading for translation and English-Russian sight translation
288	10.tex		Emotion and the social embeddedness of translation in the workplace
288	prefaceEd.tex		Preface
290	01.tex		Cognitive processes and interpreting expertise: Autonomous exercise of master’s students
290	02.tex		On the acquisition of European Portuguese liquid consonants by L1-Mandarin learners
290	03.tex		A close look at how context of acquisition of previous languages influences third language pedagogy: Does one model fit all?
290	04.tex		Multilingual teachers, plurilingual approach and L3 acquisition:  Interviews with multilingual teachers and their L3/L3+ students
290	05.tex		Debunking student teachers’ beliefs regarding the target-language-only rule
290	06.tex		Training teachers for the challenges of multilingual education
290	07.tex		Exploring learner attitudes in multilingual contexts: An empirical investigation at the primary school level
290	08.tex		Building bridges between languages: How students develop crosslinguistic awareness in multilingual learning settings
290	09.tex		Students’ perceptions of plurilingual nonnative teachers in higher education: An added or a mudded value?
290	prefaceEd.tex		Preface
293	avatime.tex	Avatime	A note on  wh -questions in Avatime
293	barzlai.tex	Nobiin	Morphologically conditioned phonological variation in Nobiin
293	bukusumu.tex	Lubukusu	Object marking in Lubukusu: Information structure in the verb phrase
293	cahill.tex		Marking grammatical tone in orthographies: Issues and challenges
293	dettweiler.tex	Dadiya	Subordinate clauses in Dadiya: Field research on the use of enclitic -I
293	gebregziabher.tex		Clitics or agreement markers
293	hein.tex	Limbum	Subject encoding in Limbum
293	intro.tex		Introduction: Reflections on 50 years of ACAL
293	irimia.tex	Kinande	Differential marking in Kinande
293	kaldhol.tex	Somali	Gender and headedness in nominal compounds in Somali
293	mcpherson.tex	Seenku	Artistic adaptation of Seenku tone: Musical surrogates vs. vocal music
293	newman.tex	Wolof	v P  infinitives in  Wolof :  On \= A -movement  to  Spec v P
293	nichols.tex		Asymmetries in vowel-pair frequencies and height harmony in Bantu
293	oakley.tex		Acoustic correlates to contrastive tone heights in two African languages
293	owaleke.tex	Igbo	A diachronic analysis of the socio-semantic features of Igbo names
293	yegblemenawo.tex		Documenting praise names  ahanoŋkɔ  among Ewes Documenting praise names  ahanoŋkɔ  among Ewes: A socio-semantic perspective
296	bisiada.tex		How  \# MeToo is framed differently in Twitter discourse across languages Movement or debate? How  \# MeToo is framed differently in English, Spanish and German Twitter discourse
296	kassawat.tex		The internationalized text and its localized variations The internationalized text and its localized variations: A parallel analysis of blurbs localized from English into Arabic and French
296	lapshinova.tex		Analysing the dimension of mode in translation
296	marco.tex		Testing the Gravitational Pull Hypothesis on verbs in Catalan Testing the Gravitational Pull Hypothesis on modal verbs expressing obligation and necessity in Catalan through the COVALT corpus
296	mejias.tex		Between audiovisual translation and localization Between audiovisual translation and localization: The case of  Detroit: Become Human
296	nadvornikova.tex		Stylistic normalisation, convergence  \&  interference in translation Stylistic normalisation, convergence and cross-linguistic interference in translation: The case of the Czech transgressive
296	olohan.tex		Post-editing: a genealogical perspective on translation practice
296	poirier.tex		What can Euclidean distance do for translation evaluations?
303	01.tex		Lexical semantic change
303	03.tex		Historical changes in semantic weights of sub-word units
303	04.tex		Semantic changes in harm-related concepts in English
303	05.tex		Computation of semantic change in scientific concepts
303	06.tex		Chaining algorithms and historical adjective extension
303	07.tex		Cross-lingual laws of semantic change
303	08.tex		Document collection representation by diachronic linguistic periodization
303	09.tex		Lexical semantic change for Ancient Greek and Latin
303	10.tex		Computational approaches: Visualization systems and novel applications
303	11.tex		Challenges for computational lexical semantic change
303	OLD_02.tex		Theoretical issues in computational approaches to semantic change
303	OLD_04.tex		Semantic change in the time of machine learning: Doing it right!
303	prefaceEd.tex		Preface with an editor, abstract and citation footer
303	x.tex		Semantic change in Swedish -- from a lexicographic perspective
304	buerki.tex		Reading discourses through their phraseology Reading discourses through their phraseology: The case of Brexit
304	bybee.tex		Predictability and prefab status: The case of adjective \, + \, noun sequences Predictability and prefab status: The case of adjective \, + \, noun sequences in English
304	cutler.tex		Paths to formulaicity: How do L2 speakers internalise formulaic material? Paths to formulaicity: How do L2 speakers internalise new formulaic material?
304	forsyth.tex		Cascading collocations: Collocades as correlates of formulaic language
304	grabowski.tex		Grammar patterns as a tool for studying formulaicity in Eng-Pol translation Grammar patterns as an exploratory tool for studying formulaicity in English-to-Polish translation: A corpus-based study 
304	introduction.tex		Introduction
304	mikhailov.tex	Russian	God, the Devil, and Christ God, the Devil, and Christ: A corpus study of Russian syntactic idioms and their English and Finnish translation correspondences
304	pezik.tex		Exploring the valency of collocational chains
304	wang.tex		Formulaic sequences in L1 student and expert academic writing in English Formulaic sequences with ideational functions in L1 student and expert academic writing in English
305	01_Zimmer.tex		Contact settings involving Germanic languages
305	02_Hoeder.tex		Grammatical arealisms across the Danish-German border Grammatical arealisms across the Danish-German border from a constructional perspective
305	03_Nove.tex		Language contact in Hasidic Yiddish Outcomes of language contact in New York Hasidic Yiddish
305	04_Stuhl.tex		Northern German in Southern Africa? Northern German in Southern Africa? On the phonology of Namdeutsch
305	05_Bracke.tex		Namibian German and gender Namibian German and gender: A corpus study on the use of transferred lexical items
305	06_Radke.tex		Language contact and mixed-mode communication
305	07_Gregersen.tex		Assessing language contact Assessing language contact: Linguistic purism and North Frisian
305	08_Rocker.tex		East Frisians ``achter de Penn'' East Frisians ``achter de Penn'': Language and identity in correspondences to a German newspaper in America
305	prefaceEd.tex		Preface with an editor, abstract and citation footer
306	amaechi.tex	Igbo	Focus marking strategies in Igbo
306	atintono.tex		Lessons from the field:  An insight into the documentation of  Gurenɛ genres Lessons from the field: An insight into the documentation of Gurenɛ oral genres
306	bisilki.tex	Līkpākpáln	Focus marking and dialect divergence in Līkpākpáln (Konkomba)
306	branan.tex	Chichewa	Edges and extraction: Evidence from Chichewa
306	gatchalian.tex	Medumba	Propositional attitude verbs and complementizers in Medumba
306	goldsmith.tex	Swahili	Learning Swahili morphology
306	halpert.tex	Zulu	Overt subjects and agreement in Zulu infinitives
306	kioko.tex		The future of the indigenous languages of Kenya and Tanzania
306	legere.tex	Akie	Dialogue with ancestors? Documentation data from Akie in Tanzania
306	mwamzandi.tex	Swahili	The pragmatics of Swahili relative clauses
306	newkirk.tex	Lubukusu	Unifying prolepsis and cross-clausal cliticization in Lubukusu
306	ngonyani.tex	Dhaisu	Proto-Bantu reflexes in Dhaisu
306	obeng.tex		Discursive strategies for managing bad news
306	olson.tex	Ngbugu	On the Ngbugu vowel system
306	owusu.tex	Akan	Tense and aspect in Akan serial verb constructions
306	prefaceEd.tex		Preface with an editor, abstract and citation footer
306	sande.tex	Guébie	Counting mass nouns in Guébie
306	sulemana.tex	Bùlì	Obligatory controlled subjects in Bùlì
313	00.tex		Introduction to the volume
313	01.tex		Theoretical framework of the LAPS project
313	02.tex		Language Aptitude at Primary School (LAPS): Research design
313	03.tex		The smart, the motivated and the self-confident
313	04.tex		Predicting L2 achievement
313	05.tex		Dispositions for language learning and social differences
313	06.tex		Creative thinking in task-based language teaching
313	07.tex		The closer the better? The closer the better? Investigating L2 motivation of young learners in different contexts
313	08.tex		The dynamics of young learners’ L2 motivation: A longitudinal perspective
313	09.tex		Language aptitude in German and English in primary school
313	10.tex		The stability of language aptitude
313	11.tex		Summing up
316	00.tex		Preface
316	01.tex		Number in natural language from a formal perspective
316	02.tex		Conceptual representation of lexical and grammatical number Conceptual representation of lexical and grammatical number: Evidence from SNARC and size congruity effect in the processing of Polish nouns
316	03.tex		Strongly non-countable nouns: Strategies against individuality
316	05.tex		Number semantics and the interpretation of imperfective verbs in Polish Implications of the number semantics of NP objects for the interpretation of imperfective verbs in Polish
316	06.tex		The syntax of plural marking: The view from bare nouns in Wolof
316	07.tex		Uniqueness and maximality in German and Polish: A production experiment
316	08.tex		Slavic derived collective nouns as spatial and social clusters
316	09.tex		Conjunction particles and collective predication
316	10.tex		Cumulation cross-linguistically
316	11.tex		Distinguishing belief objects
316	12.tex		Splitting atoms in natural language
316	13.tex		Deconstructing base numerals: English and Polish 10, 100, and 1000
316	14.tex		The architecture of complex cardinals in relation to numeral classifiers
316	15.tex		Even  superlative modifiers Even  superlative modifiers
316	16.tex	Hungarian	Classifiers make a difference Classifiers make a difference: Kind interpretation and plurality in Hungarian
316	17.tex		Some ,  most ,  all  in a visual world study
316	18.tex		Group-denoting vs. counting Group-denoting vs. counting: Against the scalar explanation of children's interpretation of `some'
316	19.tex	Greek	Two kinds of `much' in Greek
316	20.tex		Final words
318	01_introduction.tex		Paradigms regained
318	02_andersen.tex		Paradigms of paradigms
318	03_leino.tex		Formalizing paradigms in Construction Grammar
318	04_wiemer.tex		No paradigms without classification No paradigms without classification: How stem-derivation develops into grammatical aspect
318	05_reiner.tex		Recursion and paradigms
318	06_hansen.tex		Redundant indexicality and paradigmatic reorganisations in Middle Danish Redundant indexicality and paradigmatic reorganisations in the Middle Danish case system
318	07_heltoft.tex		Semantic reorganisation of case paradigms The semantic reorganisation of case paradigms and word order paradigms in the history of Danish
318	08_nuytsetal.tex		The Dutch modals, a paradigm?
318	09_hartmann_neels.tex		Grammaticalisation, schematisation and paradigmaticisation Grammaticalisation, schematisation and paradigmaticisation: How they intersect in the development of German degree modifiers
318	10_kurek.tex		Generics as a paradigm: A corpus-based study of Norwegian
318	11_kragh.tex		The importance of paradigmatic analyses The importance of paradigmatic analyses: From one lexical input into multiple grammatical paradigms
323	alexiadou-anagnostopoulou.tex	Greek	Greek aspectual verbs and the causative alternation
323	arano.tex		On the size of Spell-Out domains
323	bobaljik-wurmbrand.tex		Particle-verbs in an Austrian-American code-switching idiolect
323	hanink.tex		Restructuring and nominalization size
323	intro.tex		Introduction: The size of things
323	kelepir.tex		Matters of size and deficient functional categories in three Turkic languages
323	kuo.tex	Mandarin	Three applicative GEIs in Mandarin Chinese
323	lacerda.tex		The middle field of Brazilian Portuguese and the size of the verbal domain
323	messick-alok.tex		Stripping in Hindi: Does clause size matter?
323	pajancic.tex	Akan	Akan complements on the implicational complementation hierarchy
323	pereltsvaig.tex		Noun phrases, big and small
323	pesetsky.tex		Tales of an unambitious reverse engineer
323	radkevich.tex		Backward vs. forward control/raising: A case of Lak aspectual verbs
323	saito.tex		Size of sentential complements in Japanese
323	shen.tex		Some notes on MaxShare
323	shimamura.tex	Japanese	Against embedded modal as control in Japanese
323	takahashi.tex	Japanese	Some notes on the scope properties of nominative objects in Japanese
323	todorovic.tex	Gitksan	Future interpretation in Gitksan and reduced clausal complements
329	01.tex	Swedish	Introduction: Morphosyntactic change in Late Modern Swedish
329	02.tex		The introduction of object symmetry in passives
329	03.tex		Lexical variation in double objects in 19 th  and 20 th  c. Swedish
329	04.tex		The development of Swedish particle placement
329	05.tex		The emergence of adverbial infinitives in Swedish
329	06.tex		VP word order variation and verbal clusters in Late Modern Swedish
329	07.tex		Agreement inflection and word order in Viskadalian Swedish
329	08.tex		From ‘big’ to ‘much’ From ‘big’ to ‘much’: On the grammaticalization of two gradable adjectives in Swedish
329	prefaceEd.tex		Preface with an editor, abstract and citation footer
